   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   1.4835228e-01   5.8234157e-02   2.1921293e-01  -2.0936675e-01   2.1970412e-01   2.8885607e-01  -2.2220511e-01   7.6836844e-02   6.3628088e-01
   1.8179383e-05  -4.6980433e-03   1.9541299e-03   2.7277986e-03   2.6267778e-02   2.1933591e-02  -1.1333156e-01   4.1431281e-02   3.3994473e-02
   1.5593139e+00   1.1596024e+00   1.3110482e-01  -3.7047871e-02   3.0680334e-02   8.0357603e-01   6.8425065e-01   1.0019200e+00   2.2260617e-01
   1.8636853e-01   1.4820668e-01   1.0832495e-01  -1.9598385e-02   3.6859054e-02   1.5808876e-01   1.4359225e-01   1.0747896e-01   1.9582137e-01
   5.3235685e-01   2.5218858e-01   1.3908183e+00  -2.7364281e-01   2.3680391e-01   7.2219720e-01   6.6522032e-03   1.9146105e-01   9.1683399e-01
   1.1843789e-01   4.8045697e-02   8.9750361e-03   1.2816596e-02   1.8340432e-02   4.7344798e-02  -3.8113413e-02   6.4311509e-02   5.1671952e-02
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.5524686e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  -2.3948382e-02   1.3952445e-01   6.0801699e-02   5.6129307e-02   5.6552968e-02   9.6477049e-02  -6.7031636e-02   1.0490067e-01   1.0703525e-01
   4.5547142e-01   2.7288694e-02   1.6810472e-01  -5.3358878e-03   6.2003238e-02   5.8756120e-01  -1.3376924e-01   9.8544293e-02   3.1482658e-01
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   2.2649159e-03  -5.1935151e-02  -8.2821322e-02   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.4652655e-02
  -4.8841236e-02   1.5099628e-01   3.9562291e-01  -3.0838139e-01   9.4937566e-02  -2.1664026e-01  -5.4381153e-02  -5.6962388e-02   7.0113897e-01
   3.4223563e-01   8.7543792e-02   5.3062334e-02  -1.0573775e-01   7.7931481e-04   6.1467956e-01   3.3612564e-02   1.0333255e-01   1.1105998e-01
   3.1394944e-01   9.3149711e-02   1.1501540e-01   6.9084418e-02   9.9286560e-02   7.0603420e-01  -8.4873611e-02   1.4600073e-01   3.8384858e-02
   7.0724318e-03  -7.2626471e-03   1.5937184e-01  -1.3077136e-01   2.5612515e-02   1.4646305e-02  -1.2029220e-01   3.8880004e-02   3.3112771e-01
   4.6800308e-01   1.0147331e-01   5.2082722e-01  -4.6886957e-01  -3.2247302e-03   8.3586529e-02   1.7684293e-01   9.7510463e-02   9.1235065e-01
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   1.0745084e-01   3.1350083e-03   2.3265318e-01  -3.0767316e-01   4.4834056e-02   1.4288857e-02  -7.0983002e-02   6.6898524e-02   7.5245376e-01
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   9.0937313e-01   8.1632219e-01   1.6876609e-01  -2.9586562e-02   1.0876345e-01   5.7571028e-01   2.0244965e-01   8.3939244e-01   2.1533276e-01
   1.1728716e-02  -9.7691979e-03   3.6123926e-02   2.9330909e-01   8.8127768e-02   2.4267073e-02   7.0933002e-04   6.9378952e-02   1.5240213e-01
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   5.7641555e-02  -5.0477318e-02   1.9706635e-01  -7.3746891e-03   1.1278689e-01  -3.5151209e-02  -7.6136743e-02  -1.3013932e-02   2.4520593e-01
   4.4311034e-02  -4.9822321e-02   1.1583597e-01  -1.9075149e-01   8.3104902e-02   9.3339715e-02  -7.2053509e-02  -3.3049990e-02   3.5356490e-01
   4.0099719e-01   1.2043144e-01   8.9355183e-02  -2.9990835e-01  -2.3409220e-02   6.5405480e-01  -1.6946549e-01   1.9265335e-01   2.8145759e-01
   1.5366371e-01  -1.0659587e-01   8.5396318e-03  -5.9124542e-02   5.9141739e-02   3.1479412e-02  -1.7679044e-01   4.5446697e-02   2.1370241e-01
   3.2170902e-01   2.6084309e-02   1.6936414e-01  -2.8847989e-01   1.1432860e-01   1.3219127e-01  -3.6705143e-01  -3.0154745e-02   4.5990525e-01
   8.1861561e-02   1.3151716e-01   1.0672470e-01  -2.9032171e-01   1.0341941e-01  -5.5827375e-03  -2.1738552e-02   6.5156839e-02   2.7028096e-01
   7.2593913e-02   1.0226837e-02   1.0391716e-02  -1.9968282e-01   8.2268305e-02  -3.0750737e-03   3.1167972e-02   8.1602709e-02   1.0597089e-01
   5.9263734e-01   3.1096421e-01  -3.5862213e-02  -1.1719453e-01   1.0330730e-01   8.1448138e-01   8.8277390e-02   1.2562576e-01   7.5699595e-02
  -1.1751063e-01   4.3246965e-02   2.4291864e-01  -1.8760547e-01   1.2104360e-01  -1.3253423e-02   6.9225313e-02   2.8425856e-02   2.9721121e-01
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
